match_id,innings,over,ball,batting_style,batsman,non_striker,bowler,bowling_action,bowler_type,batsman_runs,dismissal_kind,ball_type,extra_runs,feet_name,shot_name,delivery_name,connection_name,total_runs,batting_team,bowling_team,player_dismissed,Year,Tournament,Venue,Date
4,1,18,6,RHB,WASIFA  HUSSAIN ,LUBABA  MEHMOOD,NARJIS BIBI,RAMF,PACE,1,,Runs,0,Front Foot,Drive,Arm Ball,Middled,1,Conquerors Women ,Strikers Women ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,1,19,1,RHB,WASIFA  HUSSAIN ,LUBABA  MEHMOOD,ZOOFISHAN AYYAZ,RAMF,PACE,2,,Runs,0,Back Foot,Pull,No Movement,Middled,2,Conquerors Women ,Strikers Women ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,1,19,2,RHB,WASIFA  HUSSAIN ,LUBABA  MEHMOOD,ZOOFISHAN AYYAZ,RAMF,PACE,0,,Runs,0,Back Foot,Push Shot,In Swinger,Middled,0,Conquerors Women ,Strikers Women ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,1,19,3,RHB,WASIFA  HUSSAIN ,LUBABA  MEHMOOD,ZOOFISHAN AYYAZ,RAMF,PACE,0,,Runs,0,Back Foot,Push Shot,No Movement,Missed,0,Conquerors Women ,Strikers Women ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,1,19,4,RHB,WASIFA  HUSSAIN ,LUBABA  MEHMOOD,ZOOFISHAN AYYAZ,RAMF,PACE,0,,Wide,1,Back Foot,Cut,No Movement,Missed,1,Conquerors Women ,Strikers Women ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,1,19,4,RHB,WASIFA  HUSSAIN ,LUBABA  MEHMOOD,ZOOFISHAN AYYAZ,RAMF,PACE,1,,Runs,0,Back Foot,Pull,In Swinger,Mis-timed,1,Conquerors Women ,Strikers Women ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,1,19,5,RHB,LUBABA  MEHMOOD,WASIFA  HUSSAIN ,ZOOFISHAN AYYAZ,RAMF,PACE,4,,Runs,0,Front Foot,Drive,No Movement,Middled,4,Conquerors Women ,Strikers Women ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,1,19,6,RHB,LUBABA  MEHMOOD,WASIFA  HUSSAIN ,ZOOFISHAN AYYAZ,RAMF,PACE,0,Run Out,Runs,,,,,,0,Conquerors Women ,Strikers Women ,WASIFA  HUSSAIN ,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,0,1,LHB,MEERAB SHEIKH,AQSA HABIB,BARIRA  SAIF,RAMF,PACE,0,,Wide,1,Front Foot,No Shot,Out Swinger,Left,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,0,1,LHB,MEERAB SHEIKH,AQSA HABIB,BARIRA  SAIF,RAMF,PACE,0,,Wide,1,Front Foot,No Shot,Out Swinger,Left,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,0,1,LHB,MEERAB SHEIKH,AQSA HABIB,BARIRA  SAIF,RAMF,PACE,1,,Runs,0,Front Foot,Steer,No Movement,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,0,2,RHB,AQSA HABIB,MEERAB SHEIKH,BARIRA  SAIF,RAMF,PACE,4,,Runs,0,Back Foot,Pull,In Swinger,Middled,4,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,0,3,RHB,AQSA HABIB,MEERAB SHEIKH,BARIRA  SAIF,RAMF,PACE,4,,Runs,0,Back Foot,Cut,In Swinger,Middled,4,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,0,4,RHB,AQSA HABIB,MEERAB SHEIKH,BARIRA  SAIF,RAMF,PACE,1,,Runs,0,Back Foot,Leg Glance,In Swinger,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,0,5,LHB,MEERAB SHEIKH,AQSA HABIB,BARIRA  SAIF,RAMF,PACE,0,Bowled,Runs,,Front Foot,Drive,In Swinger,Missed,0,Strikers Women ,Conquerors Women  ,MEERAB SHEIKH,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,0,6,RHB,FIZZA FIAZ,AQSA HABIB,BARIRA  SAIF,RAMF,PACE,0,,Runs,0,Back Foot,Drive,In Swinger,Mis-timed,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,1,1,RHB,AQSA HABIB,FIZZA FIAZ,AYESHA RIAZ,LAMF,PACE,0,,Runs,0,Front Foot,Drive,No Movement,Missed,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,1,2,RHB,AQSA HABIB,FIZZA FIAZ,AYESHA RIAZ,LAMF,PACE,0,,Runs,0,Front Foot,Forward Defence,Out Swinger,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,1,3,RHB,AQSA HABIB,FIZZA FIAZ,AYESHA RIAZ,LAMF,PACE,0,,Runs,0,Front Foot,Drive,Out Swinger,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,1,4,RHB,AQSA HABIB,FIZZA FIAZ,AYESHA RIAZ,LAMF,PACE,0,,Runs,0,Front Foot,Drive,No Movement,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,1,5,RHB,AQSA HABIB,FIZZA FIAZ,AYESHA RIAZ,LAMF,PACE,0,,Runs,0,Front Foot,Drive,No Movement,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,1,6,RHB,AQSA HABIB,FIZZA FIAZ,AYESHA RIAZ,LAMF,PACE,4,,Runs,0,Front Foot,Drive,No Movement,Middled,4,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,2,1,RHB,FIZZA FIAZ,AQSA HABIB,BARIRA  SAIF,RAMF,PACE,0,,Runs,0,Front Foot,Drive,No Movement,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,2,2,RHB,FIZZA FIAZ,AQSA HABIB,BARIRA  SAIF,RAMF,PACE,0,,Runs,0,Front Foot,Drive,In Swinger,Mis-timed,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,2,3,RHB,FIZZA FIAZ,AQSA HABIB,BARIRA  SAIF,RAMF,PACE,0,,Runs,0,Front Foot,Pull,In Swinger,Mis-timed,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,2,4,RHB,FIZZA FIAZ,AQSA HABIB,BARIRA  SAIF,RAMF,PACE,0,,Runs,0,Back Foot,Push Shot,In Swinger,Mis-timed,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,2,5,RHB,FIZZA FIAZ,AQSA HABIB,BARIRA  SAIF,RAMF,PACE,0,,Runs,0,Down the Track,Pull,In Swinger,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,2,6,RHB,FIZZA FIAZ,AQSA HABIB,BARIRA  SAIF,RAMF,PACE,4,,Runs,0,Front Foot,Pull,In Swinger,Middled,4,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,3,1,RHB,AQSA HABIB,FIZZA FIAZ,AYESHA RIAZ,LAMF,PACE,0,,Runs,0,Front Foot,Drive,Out Swinger,Mis-timed,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,3,2,RHB,AQSA HABIB,FIZZA FIAZ,AYESHA RIAZ,LAMF,PACE,1,,Runs,0,Front Foot,Sweep,No Movement,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,3,3,RHB,FIZZA FIAZ,AQSA HABIB,AYESHA RIAZ,LAMF,PACE,0,,Runs,0,Front Foot,Slog,Out Swinger,Missed,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,3,4,RHB,FIZZA FIAZ,AQSA HABIB,AYESHA RIAZ,LAMF,PACE,0,,Runs,0,Down the Track,Slog,Out Swinger,Missed,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,3,5,RHB,FIZZA FIAZ,AQSA HABIB,AYESHA RIAZ,LAMF,PACE,1,,Runs,0,Front Foot,Drive,No Movement,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,3,6,RHB,AQSA HABIB,FIZZA FIAZ,AYESHA RIAZ,LAMF,PACE,1,,Runs,0,Front Foot,Drive,Out Swinger,Bottom Edge,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,4,1,RHB,AQSA HABIB,FIZZA FIAZ,BARIRA  SAIF,RAMF,PACE,4,,Runs,0,Front Foot,Sweep,In Swinger,Middled,4,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,4,2,RHB,AQSA HABIB,FIZZA FIAZ,BARIRA  SAIF,RAMF,PACE,0,,Runs,0,Back Foot,Cut,In Swinger,Missed,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,4,3,RHB,AQSA HABIB,FIZZA FIAZ,BARIRA  SAIF,RAMF,PACE,1,,Runs,0,Back Foot,Pull,In Swinger,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,4,4,RHB,FIZZA FIAZ,AQSA HABIB,BARIRA  SAIF,RAMF,PACE,4,,Runs,0,No Movement,Drive,No Movement,Middled,4,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,4,5,RHB,FIZZA FIAZ,AQSA HABIB,BARIRA  SAIF,RAMF,PACE,1,,Runs,0,Front Foot,Slog,In Swinger,Mis-timed,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,4,6,RHB,AQSA HABIB,FIZZA FIAZ,BARIRA  SAIF,RAMF,PACE,0,,Wide,1,Back Foot,No Shot,Out Swinger,Left,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,4,6,RHB,AQSA HABIB,FIZZA FIAZ,BARIRA  SAIF,RAMF,PACE,0,Caught,Runs,,Front Foot,Drive,No Movement,Mis-timed,0,Strikers Women ,Conquerors Women  ,AQSA HABIB,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,5,1,RHB,FIZZA FIAZ,ISHA NOOR,AYESHA RIAZ,LAMF,PACE,0,,Runs,0,Front Foot,Sweep,Out Swinger,Missed,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,5,2,RHB,FIZZA FIAZ,ISHA NOOR,AYESHA RIAZ,LAMF,PACE,0,,Runs,0,No Movement,Slog,Out Swinger,Missed,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,5,3,RHB,FIZZA FIAZ,ISHA NOOR,AYESHA RIAZ,LAMF,PACE,1,,Runs,0,Front Foot,Drive,No Movement,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,5,4,LHB,ISHA NOOR,FIZZA FIAZ,AYESHA RIAZ,LAMF,PACE,0,,Runs,0,Front Foot,Drive,No Movement,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,5,5,LHB,ISHA NOOR,FIZZA FIAZ,AYESHA RIAZ,LAMF,PACE,0,,Runs,0,Front Foot,Push Shot,In Swinger,Uncomfertable,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,5,6,LHB,ISHA NOOR,FIZZA FIAZ,AYESHA RIAZ,LAMF,PACE,0,,Runs,0,Front Foot,Drive,In Swinger,Missed,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,6,1,RHB,FIZZA FIAZ,ISHA NOOR,ADIEYAH NOOR,OFF BREAK,SPIN,0,,Runs,0,Back Foot,Push Shot,No Movement,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,6,2,RHB,FIZZA FIAZ,ISHA NOOR,ADIEYAH NOOR,OFF BREAK,SPIN,1,,Runs,0,Front Foot,Pull,No Movement,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,6,3,LHB,ISHA NOOR,FIZZA FIAZ,ADIEYAH NOOR,OFF BREAK,SPIN,1,,Runs,0,Down the Track,Drive,No Movement,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,6,4,RHB,FIZZA FIAZ,ISHA NOOR,ADIEYAH NOOR,OFF BREAK,SPIN,1,,Runs,0,Down the Track,Drive,No Movement,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,6,5,LHB,ISHA NOOR,FIZZA FIAZ,ADIEYAH NOOR,OFF BREAK,SPIN,1,,Runs,0,Down the Track,Drive,No Movement,Mis-timed,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,6,6,RHB,FIZZA FIAZ,ISHA NOOR,ADIEYAH NOOR,OFF BREAK,SPIN,0,Bowled,Runs,,Front Foot,Slog,Off Break,Missed,0,Strikers Women ,Conquerors Women  ,FIZZA FIAZ,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,7,1,LHB,ISHA NOOR,ZOOFISHAN AYYAZ,MAHEEN IRFAN,LEG BREAK,SPIN,4,,Runs,0,Front Foot,Pull,No Movement,Middled,4,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,7,2,LHB,ISHA NOOR,ZOOFISHAN AYYAZ,MAHEEN IRFAN,LEG BREAK,SPIN,4,,Runs,0,Front Foot,Pull,No Movement,Middled,4,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,7,3,LHB,ISHA NOOR,ZOOFISHAN AYYAZ,MAHEEN IRFAN,LEG BREAK,SPIN,2,,NoBallRuns,1,Front Foot,Drive,No Movement,Middled,3,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,7,3,LHB,ISHA NOOR,ZOOFISHAN AYYAZ,MAHEEN IRFAN,LEG BREAK,SPIN,0,,Runs,0,Back Foot,Steer,Googly,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,7,4,LHB,ISHA NOOR,ZOOFISHAN AYYAZ,MAHEEN IRFAN,LEG BREAK,SPIN,1,,Runs,0,Front Foot,Drive,No Movement,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,7,5,RHB,ZOOFISHAN AYYAZ,ISHA NOOR,MAHEEN IRFAN,LEG BREAK,SPIN,1,,Runs,0,Front Foot,Drive,Leg Spinner,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,7,6,LHB,ISHA NOOR,ZOOFISHAN AYYAZ,MAHEEN IRFAN,LEG BREAK,SPIN,1,,Runs,0,Back Foot,Cut,Googly,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,8,1,LHB,ISHA NOOR,ZOOFISHAN AYYAZ,SAMIYA AFSAR,OFF BREAK,SPIN,0,,Runs,0,Back Foot,Cut,Off Break,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,8,2,LHB,ISHA NOOR,ZOOFISHAN AYYAZ,SAMIYA AFSAR,OFF BREAK,SPIN,0,Stumped,Runs,,Down the Track,Drive,Off Break,Missed,0,Strikers Women ,Conquerors Women  ,ISHA NOOR,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,8,3,RHB,IMAN ABID,ZOOFISHAN AYYAZ,SAMIYA AFSAR,OFF BREAK,SPIN,0,,Runs,0,Front Foot,Forward Defence,Off Break,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,8,4,RHB,IMAN ABID,ZOOFISHAN AYYAZ,SAMIYA AFSAR,OFF BREAK,SPIN,0,,Runs,0,Back Foot,Back Defence,Off Break,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,8,5,RHB,IMAN ABID,ZOOFISHAN AYYAZ,SAMIYA AFSAR,OFF BREAK,SPIN,0,Bowled,Runs,,Front Foot,Drive,Off Break,Missed,0,Strikers Women ,Conquerors Women  ,IMAN ABID,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,8,6,RHB,SANIA RASHEED,ZOOFISHAN AYYAZ,SAMIYA AFSAR,OFF BREAK,SPIN,0,,Runs,0,Back Foot,Cut,Off Break,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,9,1,RHB,ZOOFISHAN AYYAZ,SANIA RASHEED,ADIEYAH NOOR,OFF BREAK,SPIN,0,,Runs,0,Front Foot,Push Shot,No Movement,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,9,2,RHB,ZOOFISHAN AYYAZ,SANIA RASHEED,ADIEYAH NOOR,OFF BREAK,SPIN,1,,Runs,0,Front Foot,Push Shot,No Movement,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,9,3,RHB,SANIA RASHEED,ZOOFISHAN AYYAZ,ADIEYAH NOOR,OFF BREAK,SPIN,0,,Runs,0,Front Foot,Drive,No Movement,Mis-timed,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,9,4,RHB,SANIA RASHEED,ZOOFISHAN AYYAZ,ADIEYAH NOOR,OFF BREAK,SPIN,0,,Runs,0,Back Foot,Push Shot,No Movement,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,9,5,RHB,SANIA RASHEED,ZOOFISHAN AYYAZ,ADIEYAH NOOR,OFF BREAK,SPIN,0,,Runs,0,Front Foot,Forward Defence,No Movement,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,9,6,RHB,SANIA RASHEED,ZOOFISHAN AYYAZ,ADIEYAH NOOR,OFF BREAK,SPIN,1,,Runs,0,Front Foot,Push Shot,Off Break,Mis-timed,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,10,1,RHB,SANIA RASHEED,ZOOFISHAN AYYAZ,SAMIYA AFSAR,OFF BREAK,SPIN,2,,Runs,0,Back Foot,Cut,No Movement,Middled,2,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,10,2,RHB,SANIA RASHEED,ZOOFISHAN AYYAZ,SAMIYA AFSAR,OFF BREAK,SPIN,1,,Runs,0,Back Foot,Leg Glance,No Movement,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,10,3,RHB,ZOOFISHAN AYYAZ,SANIA RASHEED,SAMIYA AFSAR,OFF BREAK,SPIN,1,,Runs,0,Front Foot,Sweep,Doosra,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,10,4,RHB,SANIA RASHEED,ZOOFISHAN AYYAZ,SAMIYA AFSAR,OFF BREAK,SPIN,1,,Runs,0,Back Foot,Cut,No Movement,Mis-timed,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,10,5,RHB,ZOOFISHAN AYYAZ,SANIA RASHEED,SAMIYA AFSAR,OFF BREAK,SPIN,0,,Runs,0,Front Foot,Forward Defence,Off Break,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,10,6,RHB,ZOOFISHAN AYYAZ,SANIA RASHEED,SAMIYA AFSAR,OFF BREAK,SPIN,1,,Runs,0,Back Foot,Leg Glance,Off Break,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,11,1,RHB,ZOOFISHAN AYYAZ,SANIA RASHEED,EMAN NASEER,LEG BREAK,SPIN,0,,Runs,0,Front Foot,Forward Defence,No Movement,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,11,2,RHB,ZOOFISHAN AYYAZ,SANIA RASHEED,EMAN NASEER,LEG BREAK,SPIN,2,,Runs,0,Back Foot,Cut,Leg Spinner,Middled,2,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,11,3,RHB,ZOOFISHAN AYYAZ,SANIA RASHEED,EMAN NASEER,LEG BREAK,SPIN,0,,Runs,0,Back Foot,Cut,Leg Spinner,Missed,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,11,4,RHB,ZOOFISHAN AYYAZ,SANIA RASHEED,EMAN NASEER,LEG BREAK,SPIN,0,,Wide,1,Back Foot,No Shot,Leg Spinner,Left,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,11,4,RHB,ZOOFISHAN AYYAZ,SANIA RASHEED,EMAN NASEER,LEG BREAK,SPIN,1,,Runs,0,Front Foot,Push Shot,Leg Spinner,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,11,5,RHB,SANIA RASHEED,ZOOFISHAN AYYAZ,EMAN NASEER,LEG BREAK,SPIN,0,,Runs,0,Back Foot,Push Shot,No Movement,Mis-timed,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,11,6,RHB,SANIA RASHEED,ZOOFISHAN AYYAZ,EMAN NASEER,LEG BREAK,SPIN,0,,Runs,0,Back Foot,Cut,Leg Spinner,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,12,1,RHB,ZOOFISHAN AYYAZ,SANIA RASHEED,SAMIYA AFSAR,OFF BREAK,SPIN,1,,Runs,0,Back Foot,Cut,Off Break,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,12,2,RHB,SANIA RASHEED,ZOOFISHAN AYYAZ,SAMIYA AFSAR,OFF BREAK,SPIN,1,,Runs,0,Back Foot,Steer,Off Break,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,12,3,RHB,ZOOFISHAN AYYAZ,SANIA RASHEED,SAMIYA AFSAR,OFF BREAK,SPIN,0,Run Out,Runs,,Back Foot,Push Shot,Off Break,Middled,0,Strikers Women ,Conquerors Women  ,ZOOFISHAN AYYAZ,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,12,4,RHB,SANIA RASHEED,MEMOONA  KHALID,SAMIYA AFSAR,OFF BREAK,SPIN,0,,Runs,0,Back Foot,Back Defence,Off Break,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,12,5,RHB,SANIA RASHEED,MEMOONA  KHALID,SAMIYA AFSAR,OFF BREAK,SPIN,0,,Runs,0,Back Foot,Cut,Off Break,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,12,6,RHB,SANIA RASHEED,MEMOONA  KHALID,SAMIYA AFSAR,OFF BREAK,SPIN,0,,Runs,0,Back Foot,Cut,Off Break,Missed,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,13,1,RHB,MEMOONA  KHALID,SANIA RASHEED,EMAN NASEER,LEG BREAK,SPIN,1,,Runs,0,Front Foot,Drive,Leg Spinner,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,13,2,RHB,SANIA RASHEED,MEMOONA  KHALID,EMAN NASEER,LEG BREAK,SPIN,4,,Runs,0,Back Foot,Cut,Leg Spinner,Middled,4,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,13,3,RHB,SANIA RASHEED,MEMOONA  KHALID,EMAN NASEER,LEG BREAK,SPIN,2,,Runs,0,Front Foot,Sweep,No Movement,Middled,2,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,13,4,RHB,SANIA RASHEED,MEMOONA  KHALID,EMAN NASEER,LEG BREAK,SPIN,1,,Runs,0,Front Foot,Push Shot,Leg Spinner,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,13,5,RHB,MEMOONA  KHALID,SANIA RASHEED,EMAN NASEER,LEG BREAK,SPIN,0,,Runs,0,Back Foot,Push Shot,Leg Spinner,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,13,6,RHB,MEMOONA  KHALID,SANIA RASHEED,EMAN NASEER,LEG BREAK,SPIN,0,,Runs,0,Front Foot,Drive,Leg Spinner,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,14,1,RHB,SANIA RASHEED,MEMOONA  KHALID,LUBABA  MEHMOOD,RAMF,PACE,1,,Runs,0,Front Foot,Drive,No Movement,Middled,1,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
4,2,14,2,RHB,MEMOONA  KHALID,SANIA RASHEED,LUBABA  MEHMOOD,RAMF,PACE,0,,Runs,0,Front Foot,Flick,No Movement,Middled,0,Strikers Women ,Conquerors Women  ,,2025,National W-U19 ,Oval Cricket Ground,28th Sep 2025
